sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:31:37;47.25;45.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:34:05;51.00;49.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:36:32;54.75;52.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:39:00;42.67;40.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:41:27;45.00;43.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:43:54;57.75;55.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:46:21;50.25;48.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:48:48;54.67;52.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:51:14;77.25;75.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:53:41;67.25;65.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:56:08;58.00;56.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T11:58:35;62.25;60.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:01:02;53.00;51.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:03:30;79.00;77.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:05:57;58.75;56.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:08:23;60.75;58.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:10:50;73.67;71.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:13:17;70.75;68.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:15:44;80.75;78.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:18:11;71.33;69.33
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:20:38;29.00;27.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:23:05;44.00;42.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:25:32;49.50;47.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:27:59;49.50;47.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:30:26;52.75;50.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:32:54;37.00;35.00
